frame,AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU11,AU12,AU14,AU15,AU17,AU20,AU23,AU24,AU25,AU26,AU28,AU43
0,0.5447,0.5293934,0.15374534,0.32140255,0.7030025,0.0,0.20063022,0.48327398,1.0,0.73678595,0.5388924,0.24420774,0.33031705,1.0,0.56164896,0.03419385,0.9965957,0.81581503,0.09188058,0.09414772
1,0.51532143,0.49689245,0.13655436,0.32140255,0.6946639,1.0,0.20382442,0.72971106,1.0,0.7252392,0.5624206,0.2929609,0.33050832,1.0,0.5569191,0.033699486,0.99349314,0.8584401,0.1064909,0.080210015
2,0.5198097,0.43250182,0.1695639,0.32949862,0.67972624,1.0,0.16859949,0.9297426,1.0,0.69866234,0.5218437,0.20934269,0.2611805,1.0,0.54231346,0.023665298,0.99995303,0.7982436,0.06563042,0.11775008
3,0.51642334,0.42358527,0.26138794,0.32357216,0.6822405,1.0,0.16803414,0.9687356,1.0,0.6911459,0.48571506,0.19165352,0.26714215,1.0,0.41916355,0.016073791,0.99963856,0.6948336,0.2218223,0.1052381
4,0.6562272,0.59532034,0.07010424,0.43708086,0.7880438,0.0,0.30212855,0.29241377,0.0,0.6975008,0.6333103,0.33224684,0.23491395,1.0,0.3146172,0.022257864,0.99983025,0.808447,0.024345871,0.10415206
5,0.6111265,0.4988608,0.08845086,0.21917263,0.6345025,0.0,0.34253347,0.37899548,1.0,0.5672487,0.76240396,0.3336721,0.27404705,1.0,0.57789755,0.017045276,0.99797386,0.8101409,0.056401525,0.38315812
6,0.56917,0.48296046,0.02947816,0.33843336,0.2878479,0.0,0.32726547,0.108911976,1.0,0.0702604,0.505636,0.09942595,0.2506601,1.0,0.43322784,0.008828475,0.99930084,0.66714764,0.031024108,0.16931784
7,0.5818753,0.54436386,0.0576892,0.33348933,0.2878479,0.0,0.31777415,0.1403394,1.0,0.06332013,0.5473368,0.07060203,0.2781513,1.0,0.42539093,0.010928047,0.99934727,0.731283,0.06825504,0.13775276
8,0.50867504,0.4783474,0.060400493,0.33835047,0.2805399,0.0,0.3055841,0.44372836,1.0,0.09072697,0.40259206,0.2112275,0.2954017,1.0,0.57057476,0.012698736,0.99133927,0.7576503,0.07348564,0.112597555
9,0.6138411,0.45871708,0.04087287,0.3761134,0.48996246,0.0,0.20311816,0.40608096,0.0,0.39886546,0.6178033,0.34018332,0.28786868,1.0,0.5486946,0.025894439,0.997851,0.6424794,0.0637789,0.09125068
